10.	2.088109669477852e-37	0.000010141505788581026*(4.2396919615393615*^-18 - (1.2594489177800447*^7*(-2.143092239375969*^-15*GeV^4 - 8.730829495428914*^-17*GeV^2*mTv - 8.89233098977268*^-19*mTv^2))/GeV^4)	1.0141505788581027*^-8*(4.616047620973542*^-16 - (2.4063027221612883*^8*(-1.6513672199654585*^-14*GeV^4 - 6.727571201217814*^-16*GeV^2*mTv - 6.8520167424885*^-18*mTv^2))/GeV^4)	1.0141505788581027*^-11*(4.6201799986269553*^-14 + (0.010769783340291697*(0.03754800322053377*GeV^4 + 0.00152968317449347*GeV^2*mTv + 0.000015579790103796876*mTv^2))/GeV^4)
11.	3.4601287168430527e-39	0.00001206941019208681*(3.783866195959457*^-18 - (1.3217233047916992*^7*(-2.098681530096046*^-15*GeV^4 - 8.501803323597331*^-17*GeV^2*mTv - 8.610309258603821*^-19*mTv^2))/GeV^4)	1.206941019208681*^-8*(4.188021320648786*^-16 - (2.632595471536382*^8*(-1.617146392609191*^-14*GeV^4 - 6.551094283561134*^-16*GeV^2*mTv - 6.63470391124806*^-18*mTv^2))/GeV^4)	1.2069410192086811*^-11*(4.192546760024385*^-14 + (0.011803633713660385*(0.03676990630771055*GeV^4 + 0.0014895566914653858*GeV^2*mTv + 0.000015085674513478238*mTv^2))/GeV^4)
12.	5.418233839279781e-41	0.000014127372732446096*(3.358173078944133*^-18 - (1.3749652191388238*^7*(-2.0549756478620944*^-15*GeV^4 - 8.277323248883593*^-17*GeV^2*mTv - 8.3351734694369085*^-19*mTv^2))/GeV^4)	1.4127372732446098*^-8*(3.782999592514571*^-16 - (2.856333651672431*^8*(-1.5834686721985082*^-14*GeV^4 - 6.37812037693725*^-16*GeV^2*mTv - 6.422697066698783*^-18*mTv^2))/GeV^4)	1.4127372732446097*^-11*(3.7878525573587775*^-14 + (0.012829745885007699*(0.03600415830256577*GeV^4 + 0.001450226706441807*GeV^2*mTv + 0.000014603623423590438*mTv^2))/GeV^4)
13.	8.07319746995439e-43	0.000016307367197822528*(2.963152842928532*^-18 - (1.4197713298693366*^7*(-2.011966464721036*^-15*GeV^4 - 8.057323056043628*^-17*GeV^2*mTv - 8.066799073070766*^-19*mTv^2))/GeV^4)	1.6307367197822533*^-8*(3.4013331135642233*^-16 - (3.077530591881637*^8*(-1.550327795710745*^-14*GeV^4 - 6.208598458958275*^-16*GeV^2*mTv - 6.215900237018125*^-18*mTv^2))/GeV^4)	1.630736719782253*^-11*(3.4064415873622655*^-14 + (0.013848146070372646*(0.03525061679946591*GeV^4 + 0.001411681618194601*GeV^2*mTv + 0.000014133418617963361*mTv^2))/GeV^4)
14.	1.1508774675104925e-44	0.000018601649266596684*(2.599045817319007*^-18 - (1.4567196441912655*^7*(-1.9696459171276505*^-15*GeV^4 - 7.841737211972757*^-17*GeV^2*mTv - 7.805063145904322*^-19*mTv^2))/GeV^4)	1.8601649266596686*^-8*(3.043355831828923*^-16 - (3.2961996945444125*^8*(-1.5177175497529394*^-14*GeV^4 - 6.042478032861216*^-16*GeV^2*mTv - 6.014218702995394*^-18*mTv^2))/GeV^4)	1.8601649266596684*^-11*(3.0486441321513144*^-14 + (0.014858860601790341*(0.03450914052123396*GeV^4 + 0.0013739099450097287*GeV^2*mTv + 0.0000136748447285562*mTv^2))/GeV^4)
14.999999999999998	1.5766430105745828e-46	0.000021002748533526256*(2.265819395848675*^-18 - (1.4863681899388127*^7*(-1.928006005629725*^-15*GeV^4 - 7.630500861042842*^-17*GeV^2*mTv - 7.549844375257194*^-19*mTv^2))/GeV^4)	2.1002748533526256*^-8*(2.709384643343785*^-16 - (3.5123544320975596*^8*(-1.4856317703192176*^-14*GeV^4 - 5.879709123914997*^-16*GeV^2*mTv - 5.817558986720464*^-18*mTv^2))/GeV^4)	2.100274853352626*^-11*(2.714776241964554*^-14 + (0.015861915924329777*(0.03377958931363316*GeV^4 + 0.0013369003238702874*GeV^2*mTv + 0.000013227689209738411*mTv^2))/GeV^4)
16.	2.083358819083355e-48	0.00002350346073629204*(1.9631949411600297*^-18 - (1.5092540071913604*^7*(-1.887038794553924*^-15*GeV^4 - 7.423549820458089*^-17*GeV^2*mTv - 7.301023044775829*^-19*mTv^2))/GeV^4)	2.350346073629204*^-8*(2.3997190912673496*^-16 - (3.7260083440719825*^8*(-1.4540643425487422*^-14*GeV^4 - 5.72024227584186*^-16*GeV^2*mTv - 5.625828840338435*^-18*mTv^2))/GeV^4)	2.3503460736292043*^-11*(2.4051394353060846*^-14 + (0.016857338593164087*(0.03306182413986321*GeV^4 + 0.0013006415096428242*GeV^2*mTv + 0.000012791742312720552*mTv^2))/GeV^4)
17.	2.6638602861187424e-50	0.000026096840177759205*(1.6906742961207251*^-18 - (1.5258924128935147*^7*(-1.846736411692377*^-15*GeV^4 - 7.220820575629465*^-17*GeV^2*mTv - 7.058481019924935*^-19*mTv^2))/GeV^4)	2.609684017775921*^-8*(2.1146410870049066*^-16 - (3.937175034179318*^8*(-1.423009200484215*^-14*GeV^4 - 5.564028547253098*^-16*GeV^2*mTv - 5.438937234869993*^-18*mTv^2))/GeV^4)	2.6096840177759205*^-11*(2.1200204163540122*^-14 + (0.017845155270673*(0.032355707075069184*GeV^4 + 0.0012651223742669159*GeV^2*mTv + 0.000012366797060134601*mTv^2))/GeV^4)
18.	3.305554035516325e-52	0.000028776192339386727*(1.447565629136593*^-18 - (1.5367765055933302*^7*(-1.807091047989992*^-15*GeV^4 - 7.022250275567722*^-17*GeV^2*mTv - 6.822101733563908*^-19*mTv^2))/GeV^4)	2.877619233938673*^-8*(1.8544146531707536*^-16 - (4.145868167446878*^8*(-1.3924603268309272*^-14*GeV^4 - 5.411019508099145*^-16*GeV^2*mTv - 5.256794349097288*^-18*mTv^2))/GeV^4)	2.8776192339386734*^-11*(1.8596908094880068*^-14 + (0.018825392723577198*(0.03166110130086311*GeV^4 + 0.001230331905948001*GeV^2*mTv + 0.000011952649220763155*mTv^2))/GeV^4)
18.999999999999996	3.992139336648063e-54	0.00003153506668131893*(1.2330083920626676*^-18 - (1.5423768804405494*^7*(-1.7680949572324866*^-15*GeV^4 - 6.827776728294976*^-17*GeV^2*mTv - 6.591770171607982*^-19*mTv^2))/GeV^4)	3.153506668131894*^-8*(1.6192856882097918*^-16 - (4.352101467400323*^8*(-1.3624117527163797*^-14*GeV^4 - 5.261167236133944*^-16*GeV^2*mTv - 5.0793115585150775*^-18*mTv^2))/GeV^4)	3.1535066681318934*^-11*(1.6244069107839632*^-14 + (0.019798077820104423*(0.03097787109985809*GeV^4 + 0.0011962592083534674*GeV^2*mTv + 0.000011549097284417078*mTv^2))/GeV^4)
20.	4.706752307667469e-56	0.000034367249624792115*(1.0459972147505301*^-18 - (1.5431415273815315*^7*(-1.7297404557351423*^-15*GeV^4 - 6.637338396274807*^-17*GeV^2*mTv - 6.367372858773817*^-19*mTv^2))/GeV^4)	3.4367249624792124*^-8*(1.4094817524846553*^-16 - (4.5558887132934594*^8*(-1.3328575574504442*^-14*GeV^4 - 5.114424313393602*^-16*GeV^2*mTv - 4.906401424346935*^-18*mTv^2))/GeV^4)	3.436724962479211*^-11*(1.414409456318269*^-14 + (0.020763237527186902*(0.030305881850215162*GeV^4 + 0.0011628934998119858*GeV^2*mTv + 0.00001115594243696108*mTv^2))/GeV^4)
21.	5.436602175611187e-58	0.00003726675771258588*(8.854046003022255*^-19 - (1.5394958880665591*^7*(-1.692019922032278*^-15*GeV^4 - 6.45087439186088*^-17*GeV^2*mTv - 6.148797844409234*^-19*mTv^2))/GeV^4)	3.7266757712585887*^-8*(1.2252118756208138*^-16 - (4.757243737384581*^8*(-1.303791868286091*^-14*GeV^4 - 4.970743822689293*^-16*GeV^2*mTv - 4.737977682626309*^-18*mTv^2))/GeV^4)	3.7266757712585886*^-11*(1.2299234071187888*^-14 + (0.021720898907689946*(0.02964500002020273*GeV^4 + 0.001130224112516083*GeV^2*mTv + 0.000010772988535486742*mTv^2))/GeV^4)
22.	6.179039700104661e-60	0.000040227830943343856*(7.500023201923587*^-19 - (1.5318430493619049*^7*(-1.654925796567447*^-15*GeV^4 - 6.26832447276401*^-17*GeV^2*mTv - 5.9359346884068205*^-19*mTv^2))/GeV^4)	4.022783094334386*^-8*(1.0666663848889532*^-16 - (4.9561804222587866*^8*(-1.2752088601806664*^-14*GeV^4 - 4.830079344114405*^-16*GeV^2*mTv - 4.573955233342203*^-18*mTv^2))/GeV^4)	4.022783094334387*^-11*(1.071157750594466*^-14 + (0.022671089117671475*(0.028995093162768628*GeV^4 + 0.0010982404917279519*GeV^2*mTv + 0.000010400042083632484*mTv^2))/GeV^4)
23.	6.948861304656067e-62	0.000043244926275681056*(6.384814390083934*^-19 - (1.5205640535462307*^7*(-1.6184505813843537*^-15*GeV^4 - 6.089629037537657*^-17*GeV^2*mTv - 5.728674447201138*^-19*mTv^2))/GeV^4)	4.324492627568106*^-8*(9.340167543911932*^-17 - (5.152712698195691*^8*(-1.2471027555577288*^-14*GeV^4 - 4.692384951565872*^-16*GeV^2*mTv - 4.414250129649267*^-18*mTv^2))/GeV^4)	4.324492627568106*^-11*(9.383053182703681*^-15 + (0.02361383540367213*(0.028356029910124887*GeV^4 + 0.0010669321949884892*GeV^2*mTv + 0.000010036912207049989*mTv^2))/GeV^4)
24.	7.786520609002686e-64	0.00004631271129808582*(5.494709250546629*^-19 - (1.5060183072810844*^7*(-1.582586839818492*^-15*GeV^4 - 5.914729121081852*^-17*GeV^2*mTv - 5.526909659849223*^-19*mTv^2))/GeV^4)	4.6312711298085826*^-8*(8.274154748055551*^-17 - (5.346854540581953*^8*(-1.2194678240694382*^-14*GeV^4 - 4.557615209279699*^-16*GeV^2*mTv - 4.2587795671420925*^-18*mTv^2))/GeV^4)	4.631271129808582*^-11*(8.315426196501401*^-15 + (0.02454916510003577*(0.027727679968345027*GeV^4 + 0.0010362888913295607*GeV^2*mTv + 9.683410629016579*^-6*mTv^2))/GeV^4)
24.999999999999996	8.766803584314431e-66	0.00004942605806071347*(4.81554825851898*^-19 - (1.4885440732901515*^7*(-1.5473271961895034*^-15*GeV^4 - 5.743566390165466*^-17*GeV^2*mTv - 5.330534334194134*^-19*mTv^2))/GeV^4)	4.9426058060713476*^-8*(7.469959434314065*^-17 - (5.538619967368084*^8*(-1.1922983823595037*^-14*GeV^4 - 4.4257251683806346*^-16*GeV^2*mTv - 4.107461873193466*^-18*mTv^2))/GeV^4)	4.942605806071348*^-11*(7.51029692023126*^-15 + (0.02547710562626012*(0.027109914111974085*GeV^4 + 0.0010063003604894808*GeV^2*mTv + 9.339351646193082*^-6*mTv^2))/GeV^4)
26.	1.0007434623778485e-67	0.000052580037065255394*(4.332880069993866*^-19 - (1.4684590303727364*^7*(-1.512664335494259*^-15*GeV^4 - 5.576083138966821*^-17*GeV^2*mTv - 5.139443933111224*^-19*mTv^2))/GeV^4)	5.2580037065255385*^-8*(6.928723742674042*^-17 - (5.72802303656897*^8*(-1.1655887938266849*^-14*GeV^4 - 4.296670363445978*^-16*GeV^2*mTv - 3.960216496356405*^-18*mTv^2))/GeV^4)	5.258003706525538*^-11*(6.9690996602885*^-15 + (0.026397684484377227*(0.026502604178651218*GeV^4 + 0.0009769564921317077*GeV^2*mTv + 9.004552104526651*^-6*mTv^2))/GeV^4)
27.	1.1677026256314185e-69	0.00005576991140915228*(4.032104692843142*^-19 - (1.4460608889243923*^7*(-1.4785910031006594*^-15*GeV^4 - 5.412222284632624*^-17*GeV^2*mTv - 4.953535360836906*^-19*mTv^2))/GeV^4)	5.576991140915229*^-8*(6.651397278427777*^-17 - (5.915077843807534*^8*(-1.1393334683888494*^-14*GeV^4 - 4.170406809083492*^-16*GeV^2*mTv - 3.816963995829731*^-18*mTv^2))/GeV^4)	5.5769911409152274*^-11*(6.693101467872001*^-15 + (0.02731092925636363*(0.02590562306374497*GeV^4 + 0.0009482472850667458*GeV^2*mTv + 8.678831375298094*^-6*mTv^2))/GeV^4)
28.	1.4001769947441882e-71	0.000058991131080504285*(3.8986027263188824*^-19 - (1.4216280505517552*^7*(-1.4451000044421595*^-15*GeV^4 - 5.2519273628551544*^-17*GeV^2*mTv - 4.77270694937959*^-19*mTv^2))/GeV^4)	5.899113108050429*^-8*(6.63873660512585*^-17 - (6.099798519901042*^8*(-1.1135268622475865*^-14*GeV^4 - 4.046890996523394*^-16*GeV^2*mTv - 3.677626030986975*^-18*mTv^2))/GeV^4)	5.899113108050429*^-11*(6.683401103984229*^-15 + (0.028216867601579796*(0.02531884471500116*GeV^4 + 0.0009201628464772487*GeV^2*mTv + 8.362011331313206*^-6*mTv^2))/GeV^4)
29.	1.727029117179003e-73	0.00006223932740011093*(3.9178510677709406*^-19 - (1.3954203016590195*^7*(-1.41218420471301*^-15*GeV^4 - 5.0951425234677044*^-17*GeV^2*mTv - 4.596858445012545*^-19*mTv^2))/GeV^4)	6.223932740011093*^-8*(6.891304929178358*^-17 - (6.282199228489474*^8*(-1.0881634776533773*^-14*GeV^4 - 3.9260798902244095*^-16*GeV^2*mTv - 3.542125350968386*^-18*mTv^2))/GeV^4)	6.223932740011094*^-11*(6.940928156129995*^-15 + (0.029115527254238775*(0.024742144127203394*GeV^4 + 0.0008926933911463196*GeV^2*mTv + 8.053916323237576*^-6*mTv^2))/GeV^4)
29.999999999999996	2.1836157297502393e-75	0.00006551030760715492*(4.075525576690401*^-19 - (1.367679532059123*^7*(-1.3798365285642236*^-15*GeV^4 - 4.941812526058237*^-17*GeV^2*mTv - 4.425890994848376*^-19*mTv^2))/GeV^4)	6.551030760715493*^-8*(7.409471973021544*^-17 - (6.462294163705435*^8*(-1.0632378626713174*^-14*GeV^4 - 3.807930924493857*^-16*GeV^2*mTv - 3.4103857843358804*^-18*mTv^2))/GeV^4)	6.551030760715493*^-11*(7.466442304676017*^-15 + (0.030006936020903666*(0.024175397336846254*GeV^4 + 0.000865829240689002*GeV^2*mTv + 7.754373156074473*^-6*mTv^2))/GeV^4)
31.	2.8117627510899485e-77	0.00006880004958512079*(4.357591258356813*^-19 - (1.3386304707321616*^7*(-1.3480499598002617*^-15*GeV^4 - 4.791882735601202*^-17*GeV^2*mTv - 4.259707133494865*^-19*mTv^2))/GeV^4)	6.88000495851208*^-8*(8.193414033678322*^-17 - (6.640097547885098*^8*(-1.0387446109473985*^-14*GeV^4 - 3.6924020001217264*^-16*GeV^2*mTv - 3.282332228790626*^-18*mTv^2))/GeV^4)	6.88000495851208*^-11*(8.260532736795598*^-15 + (0.030891121778013793*(0.023618481416821064*GeV^4 + 0.0008395608227869534*GeV^2*mTv + 7.463211065785213*^-6*mTv^2))/GeV^4)
32.	3.6594363357142817e-79	0.00007210469672461612*(4.750380584644741*^-19 - (1.3084814318246491*^7*(-1.3168175410764402*^-15*GeV^4 - 4.6452991181075256*^-17*GeV^2*mTv - 4.098210769791895*^-19*mTv^2))/GeV^4)	7.210469672461612*^-8*(9.243114223458666*^-17 - (6.815623629319628*^8*(-1.0146783614753452*^-14*GeV^4 - 3.5794514810287705*^-16*GeV^2*mTv - 3.1578906409531434*^-18*mTv^2))/GeV^4)	7.210469672461613*^-11*(9.323617705887785*^-15 + (0.03176811246943916*(0.02307127447111435*GeV^4 + 0.0008138786704263032*GeV^2*mTv + 7.1802616960516144*^-6*mTv^2))/GeV^4)
32.99999999999999	4.7800968043901215e-81	0.00007542055291983819*(5.240660609984466*^-19 - (1.2774250648637105*^7*(-1.2861323735970594*^-15*GeV^4 - 4.5020082362926906*^-17*GeV^2*mTv - 3.9413071736291503*^-19*mTv^2))/GeV^4)	7.54205529198382*^-8*(1.0558362889466533*^-16 - (6.988886680046593*^8*(-9.910337983640052*^-15*GeV^4 - 3.469038190928523*^-16*GeV^2*mTv - 3.036988026205639*^-18*mTv^2))/GeV^4)	7.542055291983818*^-11*(1.0655944234325362*^-14 + (0.032637936104063216*(0.02253365562951887*GeV^4 + 0.0007887734211386789*GeV^2*mTv + 6.905359075179994*^-6*mTv^2))/GeV^4)
34.	6.2317382961084106e-83	0.00007874407769550098*(5.815689567951918*^-19 - (1.2456391039569966*^7*(-1.2559876168142524*^-15*GeV^4 - 4.361957245262918*^-17*GeV^2*mTv - 3.788902962844366*^-19*mTv^2))/GeV^4)	7.874407769550098*^-8*(1.2138758208506932*^-16 - (7.15990099368084*^8*(-9.67805650605298*^-15*GeV^4 - 3.361121410003272*^-16*GeV^2*mTv - 2.9195524285964034*^-18*mTv^2))/GeV^4)	7.874407769550099*^-11*(1.2257587957354694*^-14 + (0.03350062075339342*(0.02200550504235734*GeV^4 + 0.0007642358162454049*GeV^2*mTv + 6.638339593146244*^-6*mTv^2))/GeV^4)
35.	8.075633108910746e-85	0.00008207188146111012*(6.463263650191878*^-19 - (1.2132871114687346*^7*(-1.2263764881275569*^-15*GeV^4 - 4.225093888219391*^-17*GeV^2*mTv - 3.640906090201805*^-19*mTv^2))/GeV^4)	8.207188146111011*^-8*(1.3983706953915922*^-16 - (7.328680883284316*^8*(-9.44988691842717*^-15*GeV^4 - 3.2556608715939397*^-16*GeV^2*mTv - 2.805512920806029*^-18*mTv^2))/GeV^4)	8.207188146111011*^-11*(1.412845310593798*^-14 + (0.03435619454919948*(0.021486703875218782*GeV^4 + 0.0007402567001048609*GeV^2*mTv + 6.379041978781533*^-6*mTv^2))/GeV^4)
36.	1.037481496323912e-86	0.00008540072088954256*(7.171754675914599*^-19 - (1.180519212310964*^7*(-1.1972922625842057*^-15*GeV^4 - 4.091366492180498*^-17*GeV^2*mTv - 3.4972258304507037*^-19*mTv^2))/GeV^4)	8.540072088954257*^-8*(1.6092425430772726*^-16 - (7.495240679274379*^8*(-9.225777401403901*^-15*GeV^4 - 3.15261675890383*^-16*GeV^2*mTv - 2.694799594175254*^-18*mTv^2))/GeV^4)	8.540072088954257*^-11*(1.6268272626300804*^-14 + (0.03520468568117918*(0.020977134303707446*GeV^4 + 0.0007168270193630002*GeV^2*mTv + 6.127307277098049*^-6*mTv^2))/GeV^4)
37.	1.3192348980235605e-88	0.00008872749441695647*(7.930139358452658*^-19 - (1.1474728155725753*^7*(-1.168728272580141*^-15*GeV^4 - 3.960723963722068*^-17*GeV^2*mTv - 3.357772767463415*^-19*mTv^2))/GeV^4)	8.872749441695647*^-8*(1.8463940575890762*^-16 - (7.659594727370037*^8*(-9.005676577526927*^-15*GeV^4 - 3.0519497017162663*^-16*GeV^2*mTv - 2.5873435487942206*^-18*mTv^2))/GeV^4)	8.872749441695647*^-11*(1.8676608433918265*^-14 + (0.03604612239465123*(0.020476679508204462*GeV^4 + 0.0006939378222070173*GeV^2*mTv + 5.882978826754454*^-6*mTv^2))/GeV^4)
37.99999999999999	1.6589447309149912e-90	0.00009204923786112412*(8.72802086659724*^-19 - (1.1142733207323886*^7*(-1.140677907561748*^-15*GeV^4 - 3.833115784735559*^-17*GeV^2*mTv - 3.2224587814529874*^-19*mTv^2))/GeV^4)	9.204923786112413*^-8*(2.1097091218929092*^-16 - (7.821757386575679*^8*(-8.789533508944182*^-15*GeV^4 - 2.9536207731260388*^-16*GeV^2*mTv - 2.4830768836529115*^-18*mTv^2))/GeV^4)	9.204923786112412*^-11*(2.135285179964778*^-14 + (0.036880532988275205*(0.01998522366864204*GeV^4 + 0.0006715802576221617*GeV^2*mTv + 5.645902237660411*^-6*mTv^2))/GeV^4)
39.	2.062349752969265e-92	0.00009536312015534562*(9.555643363793451*^-19 - (1.081034806171402*^7*(-1.11313461372831*^-15*GeV^4 - 3.708492008204173*^-17*GeV^2*mTv - 3.091197036269849*^-19*mTv^2))/GeV^4)	9.536312015534565*^-8*(2.3990529500912554*^-16 - (7.981743027201785*^8*(-8.577297695115031*^-15*GeV^4 - 2.8575914862846773*^-16*GeV^2*mTv - 2.381932686852595*^-18*mTv^2))/GeV^4)	9.536312015534564*^-11*(2.4296223865691095*^-14 + (0.03770794581179828*(0.019502651959290393*GeV^4 + 0.0006497455746516943*GeV^2*mTv + 5.415925368719813*^-6*mTv^2))/GeV^4)
