10.	5.153201300741298e-30	1.0141505788581027*(1.0463045332485016*^-15 - (3.0455989750126*^9*(-2.187119470375167*^-15*GeV^4 - 8.910193798286925*^-17*GeV^2*mTv - 9.075013145326754*^-19*mTv^2))/GeV^4)	0.0010141505788581028*(1.139184543436019*^-13 + (0.010582958069330203*(0.09266391601181945*GeV^4 + 0.0037750724685313894*GeV^2*mTv + 0.00003844903158187707*mTv^2))/GeV^4)	1.0141505788581029*^-6*(1.1402043641001342*^-11 + (0.010769783340291697*(9.26639160119777*GeV^4 + 0.37750724685322457*GeV^2*mTv + 0.0038449031581870236*mTv^2))/GeV^4)
11.	7.762888939913624e-32	1.0972191083715284*(9.338122651251927*^-16 - (3.1961908780066013*^9*(-2.141796396934844*^-15*GeV^4 - 8.676462561523179*^-17*GeV^2*mTv - 8.787197619724905*^-19*mTv^2))/GeV^4)	0.0010972191083715283*(1.033552846029217*^-13 + (0.011578197220237646*(0.09074366724240222*GeV^4 + 0.0036760451772176153*GeV^2*mTv + 0.00003722961425913465*mTv^2))/GeV^4)	1.0972191083715283*^-6*(1.0346696695571016*^-11 + (0.011803633713660385*(9.074366724254114*GeV^4 + 0.36760451772184694*GeV^2*mTv + 0.0037229614259128145*mTv^2))/GeV^4)
12.	1.1142953072351084e-33	1.1772810610371747*(8.287563690491724*^-16 - (3.3249404584573355*^9*(-2.097192630357324*^-15*GeV^4 - 8.447370815928973*^-17*GeV^2*mTv - 8.506409499452418*^-19*mTv^2))/GeV^4)	0.0011772810610371745*(9.335983979100416*^-14 + (0.012562201334550138*(0.0888538940787634*GeV^4 + 0.0035789835463348285*GeV^2*mTv + 0.000036039970659593547*mTv^2))/GeV^4)	1.1772810610371745*^-6*(9.347960507495052*^-12 + (0.012829745885007699*(8.885389407888406*GeV^4 + 0.35789835463356795*GeV^2*mTv + 0.003603997065958735*mTv^2))/GeV^4)
13.	1.5325901372173918e-35	1.254412861370964*(7.312701678304522*^-16 - (3.43329058126794*^9*(-2.0532998757105863*^-15*GeV^4 - 8.222850985948353*^-17*GeV^2*mTv - 8.232521676595838*^-19*mTv^2))/GeV^4)	0.001254412861370964*(8.394077419054603*^-14 + (0.013535029034797098*(0.08699424508107838*GeV^4 + 0.00348385894545965*GeV^2*mTv + 0.00003487956225222347*mTv^2))/GeV^4)	1.254412861370964*^-6*(8.406684512544789*^-12 + (0.013848146070372646*(8.699424508118181*GeV^4 + 0.3483858945460498*GeV^2*mTv + 0.0034879562252217544*mTv^2))/GeV^4)
14.	2.028732818990277e-37	1.3286892333283347*(6.414129718504519*^-16 - (3.5226389832862287*^9*(-2.0101099037936505*^-15*GeV^4 - 8.00283619217849*^-17*GeV^2*mTv - 7.965408702237797*^-19*mTv^2))/GeV^4)	0.0013286892333283348*(7.510632923375661*^-14 + (0.014496739264863116*(0.0851643715944164*GeV^4 + 0.0033906430391149774*GeV^2*mTv + 0.00003374785753483166*mTv^2))/GeV^4)	1.3286892333283346*^-6*(7.523683806908453*^-12 + (0.014858860601790341*(8.516437159450371*GeV^4 + 0.33906430391158227*GeV^2*mTv + 0.003374785753482601*mTv^2))/GeV^4)
14.999999999999998	2.5939757640313588e-39	1.4001832355684172*(5.591767342781372*^-16 - (3.594335087244543*^9*(-1.96761455081526*^-15*GeV^4 - 7.787260246611027*^-17*GeV^2*mTv - 7.704946771476032*^-19*mTv^2))/GeV^4)	0.0014001832355684171*(6.686432553027256*^-14 + (0.015447391276741902*(0.08336392773512691*GeV^4 + 0.0032993077847538405*GeV^2*mTv + 0.000032644331970591425*mTv^2))/GeV^4)	1.4001832355684174*^-6*(6.699738364226611*^-12 + (0.015861915924329777*(8.336392773519918*GeV^4 + 0.3299307784754683*GeV^2*mTv + 0.003264433197058603*mTv^2))/GeV^4)
16.	3.213422986511472e-41	1.4689662960182526*(4.844926907945583*^-16 - (3.6496775632931485*^9*(-1.9258057180732917*^-15*GeV^4 - 7.576057647892475*^-17*GeV^2*mTv - 7.451013708529704*^-19*mTv^2))/GeV^4)	0.0014689662960182524*(5.922215544179204*^-14 + (0.016387044617508114*(0.08159257037725692*GeV^4 + 0.0032098254307513256*GeV^2*mTv + 0.000031568467924940596*mTv^2))/GeV^4)	1.4689662960182525*^-6*(5.935592295582236*^-12 + (0.016857338593164087*(8.159257037731528*GeV^4 + 0.32098254307521645*GeV^2*mTv + 0.0031568467924935435*mTv^2))/GeV^4)
17.	3.867108213619731e-43	1.5351082457505414*(4.172379022639075*^-16 - (3.689912550704663*^9*(-1.88467537163491*^-15*GeV^4 - 7.369163576603609*^-17*GeV^2*mTv - 7.203488951932769*^-19*mTv^2))/GeV^4)	0.0015351082457505418*(5.218677619973668*^-14 + (0.017315759116504296*(0.07984995913899984*GeV^4 + 0.0031221685144045414*GeV^2*mTv + 0.000030519754602848764*mTv^2))/GeV^4)	1.5351082457505416*^-6*(5.231953152099266*^-12 + (0.017845155270673*(7.984995913904538*GeV^4 + 0.31221685144053773*GeV^2*mTv + 0.0030519754602843815*mTv^2))/GeV^4)
18.	4.532059042173698e-45	1.5986773521881514*(3.5724163304317335*^-16 - (3.7162324602321796*^9*(-1.8442155420174556*^-15*GeV^4 - 7.16651389055783*^-17*GeV^2*mTv - 6.962253539814101*^-19*mTv^2))/GeV^4)	0.0015986773521881516*(4.5764703561872047*^-14 + (0.018233594872740334*(0.07813575636917507*GeV^4 + 0.0030363098599406435*GeV^2*mTv + 0.00002949768798645201*mTv^2))/GeV^4)	1.598677352188152*^-6*(4.5894912697888276*^-12 + (0.018825392723577198*(7.813575636920894*GeV^4 + 0.30363098599414756*GeV^2*mTv + 0.002949768798644727*mTv^2))/GeV^4)
18.999999999999996	5.185323942829611e-47	1.659740351648365*(3.0429151029175245*^-16 - (3.729775284918108*^9*(-1.8044183238700658*^-15*GeV^4 - 6.9680451201185*^-17*GeV^2*mTv - 6.727190095264059*^-19*mTv^2))/GeV^4)	0.0016597403516483654*(3.99620060034542*^-14 + (0.01914061224250276*(0.07644962713373926*GeV^4 + 0.0029522225765328644*GeV^2*mTv + 0.00002850177077305408*mTv^2))/GeV^4)	1.6597403516483653*^-6*(4.0088391562682055*^-12 + (0.019798077820104423*(7.64496271337626*GeV^4 + 0.29522225765336935*GeV^2*mTv + 0.002850177077304952*mTv^2))/GeV^4)
20.	5.8078467976742396e-49	1.718362481239606*(2.5813942085580576*^-16 - (3.731624353909176*^9*(-1.7652758756560374*^-15*GeV^4 - 6.773694463535155*^-17*GeV^2*mTv - 6.49818281178723*^-19*mTv^2))/GeV^4)	0.0017183624812396063*(3.478429943811958*^-14 + (0.02003687182717142*(0.0747912392023283*GeV^4 + 0.002869880056324572*GeV^2*mTv + 0.000027531512313492435*mTv^2))/GeV^4)	1.718362481239606*^-6*(3.4905909189638984*^-12 + (0.020763237527186902*(7.47912392023423*GeV^4 + 0.2869880056325398*GeV^2*mTv + 0.0027531512313488044*mTv^2))/GeV^4)
21.	6.388987862924281e-51	1.774607510123137*(2.1850711218154977*^-16 - (3.7228084700696664*^9*(-1.7267804193359189*^-15*GeV^4 - 6.58339978229861*^-17*GeV^2*mTv - 6.275117438841068*^-19*mTv^2))/GeV^4)	0.0017746075101231374*(3.023674246339595*^-14 + (0.020922434461240737*(0.07316026303483093*GeV^4 + 0.002789255972461315*GeV^2*mTv + 0.000026586428550868372*mTv^2))/GeV^4)	1.7746075101231375*^-6*(3.0353017343967326*^-12 + (0.021720898907689946*(7.316026303483669*GeV^4 + 0.2789255972462138*GeV^2*mTv + 0.0026586428550864124*mTv^2))/GeV^4)
22.	6.931418289981119e-53	1.8285377701519936*(1.8509147237178912*^-16 - (3.70430237793223*^9*(-1.6889242400513439*^-15*GeV^4 - 6.397099596514912*^-17*GeV^2*mTv - 6.0578812674601*^-19*mTv^2))/GeV^4)	0.001828537770151994*(2.632403212538773*^-14 + (0.021797361200543226*(0.07155637176799295*GeV^4 + 0.0027103242771308583*GeV^2*mTv + 0.000025666041959639635*mTv^2))/GeV^4)	1.8285377701519939*^-6*(2.64348735813422*^-12 + (0.022671089117671475*(7.155637176799171*GeV^4 + 0.27103242771316766*GeV^2*mTv + 0.0025666041959635515*mTv^2))/GeV^4)
23.	7.45606371768503e-55	1.8802141858991763*(1.5756947204884955*^-16 - (3.677027513814726*^9*(-1.6516996858095972*^-15*GeV^4 - 6.214733080298095*^-17*GeV^2*mTv - 5.846363115965468*^-19*mTv^2))/GeV^4)	0.0018802141858991763*(2.305040019687488*^-14 + (0.02266171331067265*(0.06997924120205336*GeV^4 + 0.0026330591996111857*GeV^2*mTv + 0.000024769881485074576*mTv^2))/GeV^4)	1.8802141858991762*^-6*(2.3156236749827595*^-12 + (0.02361383540367213*(6.99792412020463*GeV^4 + 0.2633059199612*GeV^2*mTv + 0.0024769881485070568*mTv^2))/GeV^4)
24.	8.006745031379519e-57	1.9296963040869088*(1.3560275722583388*^-16 - (3.6418529947925415*^9*(-1.615099167168918*^-15*GeV^4 - 6.036240057181722*^-17*GeV^2*mTv - 5.640453315759468*^-19*mTv^2))/GeV^4)	0.001929696304086909*(2.0419609962764415*^-14 + (0.02351555225560429*(0.06842854978741099*GeV^4 + 0.0025574352443264617*GeV^2*mTv + 0.00002389748248306641*mTv^2))/GeV^4)	1.929696304086909*^-6*(2.052146288980335*^-12 + (0.02454916510003577*(6.84285497873993*GeV^4 + 0.2557435244327273*GeV^2*mTv + 0.00238974824830625*mTv^2))/GeV^4)
24.999999999999996	8.654163005783024e-59	1.9770423224285392*(1.188418880115038*^-16 - (3.5995968076772103*^9*(-1.57911515692454*^-15*GeV^4 - 5.861560995549183*^-17*GeV^2*mTv - 5.440043697204849*^-19*mTv^2))/GeV^4)	0.001977042322428539*(1.843495350654535*^-14 + (0.02435893968650992*(0.0669039786113227*GeV^4 + 0.0024834271889109367*GeV^2*mTv + 0.00002304838666030664*mTv^2))/GeV^4)	1.9770423224285393*^-6*(1.8534501527387135*^-12 + (0.02547710562626012*(6.690397861130759*GeV^4 + 0.24834271889117426*GeV^2*mTv + 0.00230483866603028*mTv^2))/GeV^4)
26.	9.498897840868372e-61	2.022309117894438*(1.0693022277049167*^-16 - (3.5510271632408276*^9*(-1.5437401897954658*^-15*GeV^4 - 5.690637004082683*^-17*GeV^2*mTv - 5.245027575588519*^-19*mTv^2))/GeV^4)	0.002022309117894438*(1.7099249491121475*^-14 + (0.025191937430765088*(0.06540521138463269*GeV^4 + 0.0024110100822807754*GeV^2*mTv + 0.000022222142014816063*mTv^2))/GeV^4)	2.022309117894438*^-6*(1.719889235672895*^-12 + (0.026397684484377227*(6.540521138461538*GeV^4 + 0.24110100822815772*GeV^2*mTv + 0.0022222142014812285*mTv^2))/GeV^4)
27.	1.0673142204911736e-62	2.0655522744130472*(9.950745141216714*^-17 - (3.49686398466785*^9*(-1.508966862111977*^-15*GeV^4 - 5.523409827230934*^-17*GeV^2*mTv - 5.055299737169471*^-19*mTv^2))/GeV^4)	0.0020655522744130474*(1.6414841427132576*^-14 + (0.026014607481146094*(0.06393193442853293*GeV^4 + 0.00234015924271381*GeV^2*mTv + 0.00002141830277683255*mTv^2))/GeV^4)	2.0655522744130476*^-6*(1.6517762306448302*^-12 + (0.02731092925636363*(6.393193442851464*GeV^4 + 0.23401592427146078*GeV^2*mTv + 0.0021418302776828814*mTv^2))/GeV^4)
28.	1.2340953323976751e-64	2.10682611001801*(9.621278486471342*^-17 - (3.437780502635474*^9*(-1.474787831503884*^-15*GeV^4 - 5.359821840695499*^-17*GeV^2*mTv - 4.870756425310535*^-19*mTv^2))/GeV^4)	0.0021068261100180103*(1.638359642162285*^-14 + (0.026827011985214505*(0.06248383666135474*GeV^4 + 0.0022708502559371894*GeV^2*mTv + 0.000020636429350054093*mTv^2))/GeV^4)	2.10682611001801*^-6*(1.649382298537968*^-12 + (0.028216867601579796*(6.248383666133673*GeV^4 + 0.22708502559379817*GeV^2*mTv + 0.002063642935005038*mTv^2))/GeV^4)
29.	1.4696890723623893e-66	2.1461837034521007*(9.668781057652223*^-17 - (3.374404932544236*^9*(-1.4411958165895068*^-15*GeV^4 - 5.1998160469357354*^-17*GeV^2*mTv - 4.691295326693756*^-19*mTv^2))/GeV^4)	0.002146183703452101*(1.7006904399675024*^-14 + (0.027629213234886745*(0.06106060958539185*GeV^4 + 0.0022030589732229128*GeV^2*mTv + 0.000019876088253236012*mTv^2))/GeV^4)	2.146183703452101*^-6*(1.712936850269223*^-12 + (0.029115527254238775*(6.106060958537533*GeV^4 + 0.22030589732237005*GeV^2*mTv + 0.0019876088253232287*mTv^2))/GeV^4)
29.999999999999996	1.7962995563800853e-68	2.1836769202384976*(1.0057902614021762*^-16 - (3.3073222122633486*^9*(-1.408183596665393*^-15*GeV^4 - 5.0433360706923315*^-17*GeV^2*mTv - 4.516815557619057*^-19*mTv^2))/GeV^4)	0.002183676920238498*(1.828567779140099*^-14 + (0.028421273656186265*(0.059661947273754075*GeV^4 + 0.002136761509491246*GeV^2*mTv + 0.00001913685206214121*mTv^2))/GeV^4)	2.1836769202384975*^-6*(1.8426273657354187*^-12 + (0.030006936020903666*(5.966194727374028*GeV^4 + 0.21367615094920292*GeV^2*mTv + 0.0019136852062137469*mTv^2))/GeV^4)
31.	2.238415903471801e-70	2.2193564382297026*(1.0754006491564414*^-16 - (3.2370757813414693*^9*(-1.3757440113967755*^-15*GeV^4 - 4.890326154529406*^-17*GeV^2*mTv - 4.347217650385949*^-19*mTv^2))/GeV^4)	0.002219356438229703*(2.022035167646207*^-14 + (0.02920325579917628*(0.05828754635725273*GeV^4 + 0.0020719342414219927*GeV^2*mTv + 0.000018418299351842097*mTv^2))/GeV^4)	2.219356438229703*^-6*(2.038599249181948*^-12 + (0.030891121778013793*(5.828754635724292*GeV^4 + 0.207193424142277*GeV^2*mTv + 0.0018418299351838324*mTv^2))/GeV^4)
32.	2.822201516883562e-72	2.253271772644254*(1.1723362889234078*^-16 - (3.1641693849818735*^9*(-1.3438699605087627*^-15*GeV^4 - 4.74073115439511*^-17*GeV^2*mTv - 4.182403539757972*^-19*mTv^2))/GeV^4)	0.002253271772644254*(2.281088437808837*^-14 + (0.029975222328070462*(0.05693710601131696*GeV^4 + 0.002008553805573611*GeV^2*mTv + 0.000017720014639373135*mTv^2))/GeV^4)	2.253271772644254*^-6*(2.300955720472763*^-12 + (0.03176811246943916*(5.69371060113124*GeV^4 + 0.20085538055743823*GeV^2*mTv + 0.001772001463936931*mTv^2))/GeV^4)
32.99999999999999	3.574757246639126e-74	2.2854713006011576*(1.2933314503001532*^-16 - (3.089068888210183*^9*(-1.312554403478263*^-15*GeV^4 - 4.594496535200729*^-17*GeV^2*mTv - 4.0222765495095856*^-19*mTv^2))/GeV^4)	0.0022854713006011575*(2.605675849837096*^-14 + (0.030737236011519554*(0.05561032794294128*GeV^4 + 0.001946597096510165*GeV^2*mTv + 0.000017041588326732714*mTv^2))/GeV^4)	2.285471300601158*^-6*(2.6297577417321874*^-12 + (0.032637936104063216*(5.56103279429432*GeV^4 + 0.19465970965109308*GeV^2*mTv + 0.0017041588326728806*mTv^2))/GeV^4)
34.	4.523286464306569e-76	2.3160022851617934*(1.4352416199371134*^-16 - (3.012204087589357*^9*(-1.2817903592266507*^-15*GeV^4 - 4.45156836641823*^-17*GeV^2*mTv - 3.8667413790552583*^-19*mTv^2))/GeV^4)	0.0023160022851617936*(2.995698238642036*^-14 + (0.03148935971307151*(0.05430691637766425*GeV^4 + 0.0018860412649360963*GeV^2*mTv + 0.000016382616644233173*mTv^2))/GeV^4)	2.316002285161794*^-6*(3.025023978821294*^-12 + (0.03350062075339342*(5.430691637767391*GeV^4 + 0.18860412649368571*GeV^2*mTv + 0.0016382616644229173*mTv^2))/GeV^4)
35.	5.694195041496839e-78	2.3449108988888607*(1.5950550460087323*^-16 - (2.9339705095768867*^9*(-1.251570905813162*^-15*GeV^4 - 4.311893317696243*^-17*GeV^2*mTv - 3.7157040901604294*^-19*mTv^2))/GeV^4)	0.0023449108988888604*(3.451009203080988*^-14 + (0.032231656381802976*(0.05302657804657847*GeV^4 + 0.0018268637158388003*GeV^2*mTv + 0.000015742701594197868*mTv^2))/GeV^4)	2.3449108988888604*^-6*(3.48673079710358*^-12 + (0.03435619454919948*(5.302657804659717*GeV^4 + 0.1826863715839555*GeV^2*mTv + 0.001574270159419376*mTv^2))/GeV^4)
36.	7.112162357630689e-80	2.3722422469317377*(1.76990203458816*^-16 - (2.8547311861876297*^9*(-1.221889180129032*^-15*GeV^4 - 4.175418654494419*^-17*GeV^2*mTv - 3.5690720937340923*^-19*mTv^2))/GeV^4)	0.0023722422469317377*(3.971415336756572*^-14 + (0.03296418904311993*(0.05176902217337164*GeV^4 + 0.0017690421066389886*GeV^2*mTv + 0.000015121450895003917*mTv^2))/GeV^4)	2.372242246931738*^-6*(4.014812290947852*^-12 + (0.03520468568117918*(5.176902217340059*GeV^4 + 0.17690421066397363*GeV^2*mTv + 0.0015121450894999674*mTv^2))/GeV^4)
37.	8.799220695196287e-82	2.398040389647472*(1.9570621722783731*^-16 - (2.774818400036923*^9*(-1.1927383775923644*^-15*GeV^4 - 4.0420922337361563*^-17*GeV^2*mTv - 3.426754136702711*^-19*mTv^2))/GeV^4)	0.002398040389647472*(4.556676499481128*^-14 + (0.03368702078972527*(0.05053396046139884*GeV^4 + 0.0017125543453488372*GeV^2*mTv + 0.000014518477925469591*mTv^2))/GeV^4)	2.398040389647472*^-6*(4.60916034640892*^-12 + (0.03604612239465123*(5.053396046143932*GeV^4 + 0.17125543453495787*GeV^2*mTv + 0.0014518477925465202*mTv^2))/GeV^4)
37.99999999999999	1.0773879751736326e-83	2.422348364766425*(2.1539696472883536*^-16 - (2.694535392104824*^9*(-1.164111751843738*^-15*GeV^4 - 3.91186249947964*^-17*GeV^2*mTv - 3.2886602889651747*^-19*mTv^2))/GeV^4)	0.002422348364766425*(5.206506128503725*^-14 + (0.03440021477275121*(0.04932110708078596*GeV^4 + 0.0016573785887378917*GeV^2*mTv + 0.000013933401669585058*mTv^2))/GeV^4)	2.422348364766425*^-6*(5.269624736520489*^-12 + (0.036880532988275205*(4.932110708083922*GeV^4 + 0.1657378588738627*GeV^2*mTv + 0.0013933401669580497*mTv^2))/GeV^4)
39.	1.3050330647208762e-85	2.4452082091114264*(2.3582168375300782*^-16 - (2.614158026696216*^9*(-1.1360026144425487*^-15*GeV^4 - 3.7846784786071875*^-17*GeV^2*mTv - 3.1547019304285386*^-19*mTv^2))/GeV^4)	0.0024452082091114265*(5.920571588583718*^-14 + (0.035103834193054365*(0.04813017865556439*GeV^4 + 0.0016034932405067292*GeV^2*mTv + 0.000013365846661585391*mTv^2))/GeV^4)	2.4452082091114263*^-6*(5.996013248628325*^-12 + (0.03770794581179828*(4.813017865563169*GeV^4 + 0.16034932405074578*GeV^2*mTv + 0.0013365846661580639*mTv^2))/GeV^4)
40.	1.5637759955562043e-87	2.466660979879139*(2.5675563295031874*^-16 - (2.533936409084077*^9*(-1.1084043345640899*^-15*GeV^4 - 3.6604897765328416*^-17*GeV^2*mTv - 3.0247917381242424*^-19*mTv^2))/GeV^4)	0.0024666609798791395*(6.698494559982914*^-14 + (0.03579794229267128*(0.04696089425083679*GeV^4 + 0.0015508769494683476*GeV^2*mTv + 0.000012815442931364478*mTv^2))/GeV^4)	2.466660979879139*^-6*(6.788091843185854*^-12 + (0.038528389263828296*(4.69608942509194*GeV^4 + 0.1550876949469069*GeV^2*mTv + 0.001281544293135953*mTv^2))/GeV^4)
41.	1.853979922385441e-89	2.486746775492152*(2.7799015259556865*^-16 - (2.4540964522248135*^9*(-1.0813103386973656*^-15*GeV^4 - 3.5392465729281964*^-17*GeV^2*mTv - 2.898843673404543*^-19*mTv^2))/GeV^4)	0.002486746775492152*(7.539851463437931*^-14 + (0.036482602346432594*(0.04581297535997412*GeV^4 + 0.001499508607737285*GeV^2*mTv + 0.000012281825950228957*mTv^2))/GeV^4)	2.4867467754921518*^-6*(7.64558484342949*^-12 + (0.039341891789633356*(4.581297536007326*GeV^4 + 0.14995086077379996*GeV^2*mTv + 0.0012281825950223781*mTv^2))/GeV^4)
