13.	1.517215651157122e-27	1.254412861370964*(7.239342841335795*^-8 + (0.008103495946271492*(-3.479882127680524*^-6*GeV^4 - 7.232982486835473*^-11*GeV^2*mTv + 1.227712572981956*^-10*mTv^2))/GeV^4)	0.001254412861370964*(8.309870543952039*^-6 + (0.013535029034797098*(-0.000028965117354384563*GeV^4 - 7.2329824868354705*^-9*GeV^2*mTv + 1.244505960044984*^-10*mTv^2))/GeV^4)	1.254412861370964*^-6*(0.0008322351166849457 + (0.013848146070372646*(-0.0013567629253002536*GeV^4 - 7.23298248683547*^-7*GeV^2*mTv + 2.9238446663477614*^-10*mTv^2))/GeV^4)
14.	2.1708371098198342e-29	1.3286892333283347*(6.863412811085694*^-8 + (0.008314382382016655*(-3.3647880097416637*^-6*GeV^4 - 6.724571827582809*^-11*GeV^2*mTv + 1.1878758945015682*^-10*mTv^2))/GeV^4)	0.0013286892333283348*(8.036721502052387*^-6 + (0.014496739264863116*(-0.000027806751236639188*GeV^4 - 6.7245718275828055*^-9*GeV^2*mTv + 1.203903589266023*^-10*mTv^2))/GeV^4)	1.3286892333283346*^-6*(0.000805068654566174 + (0.014858860601790341*(-0.0012908851111571467*GeV^4 - 6.724571827582806*^-7*GeV^2*mTv + 2.8066730657114837*^-10*mTv^2))/GeV^4)
14.999999999999998	3.0144488382849155e-31	1.4001832355684172*(6.498170416291931*^-8 + (0.008483604611838839*(-3.252590224352403*^-6*GeV^4 - 6.223378413024577*^-11*GeV^2*mTv + 1.1490314326837607*^-10*mTv^2))/GeV^4)	0.0014001832355684171*(7.77027646951438*^-6 + (0.015447391276741902*(-0.00002668028002841426*GeV^4 - 6.223378413024573*^-9*GeV^2*mTv + 1.1643415797961792*^-10*mTv^2))/GeV^4)	1.4001832355684174*^-6*(0.0007785739099377198 + (0.015861915924329777*(-0.0012269528268973623*GeV^4 - 6.223378413024573*^-7*GeV^2*mTv + 2.6953562910380213*^-10*mTv^2))/GeV^4)
16.	4.075195297107466e-33	1.4689662960182526*(6.144234180487889*^-8 + (0.008614227849138748*(-3.1432352244947055*^-6*GeV^4 - 5.729468280168706*^-11*GeV^2*mTv + 1.1111609745905184*^-10*mTv^2))/GeV^4)	0.0014689662960182524*(7.51042892124705*^-6 + (0.016387044617508114*(-0.000025585083530567476*GeV^4 - 5.729468280168703*^-9*GeV^2*mTv + 1.1258021709822758*^-10*mTv^2))/GeV^4)	1.4689662960182525*^-6*(0.0007527393035413481 + (0.016857338593164087*(-0.0011649269034439435*GeV^4 - 5.729468280168703*^-7*GeV^2*mTv + 2.5899218101580146*^-10*mTv^2))/GeV^4)
17.	5.377585607732137e-35	1.5351082457505414*(5.802094004797799*^-8 + (0.008709193320213752*(-3.0366701738138337*^-6*GeV^4 - 5.2429030569862485*^-11*GeV^2*mTv + 1.0742465478552394*^-10*mTv^2))/GeV^4)	0.0015351082457505418*(7.25707275574157*^-6 + (0.017315759116504296*(-0.00002452055005306265*GeV^4 - 5.242903056986245*^-9*GeV^2*mTv + 1.0882678291374016*^-10*mTv^2))/GeV^4)	1.5351082457505416*^-6*(0.0007275533658966923 + (0.017845155270673*(-0.0011047687207012733*GeV^4 - 5.242903056986244*^-7*GeV^2*mTv + 2.4903959573536114*^-10*mTv^2))/GeV^4)
18.	6.942074385446924e-37	1.5986773521881514*(5.472121980508819*^-8 + (0.008771315437498593*(-2.9328429401165246*^-6*GeV^4 - 4.7637400391170895*^-11*GeV^2*mTv + 1.0382704184790698*^-10*mTv^2))/GeV^4)	0.0015986773521881516*(7.010102326514819*^-6 + (0.018233594872740334*(-0.000023486076335205506*GeV^4 - 4.763740039117087*^-9*GeV^2*mTv + 1.0517212444661801*^-10*mTv^2))/GeV^4)	1.598677352188152*^-6*(0.0007030047377968868 + (0.018825392723577198*(-0.0010464402023317458*GeV^4 - 4.763740039117086*^-7*GeV^2*mTv + 2.396803843177208*^-10*mTv^2))/GeV^4)
18.999999999999996	8.783742380194022e-39	1.659740351648365*(5.154582942843807*^-8 + (0.008803280172887507*(-2.831702088907445*^-6*GeV^4 - 4.29203226596281*^-11*GeV^2*mTv + 1.003215088640463*^-10*mTv^2))/GeV^4)	0.0016597403516483654*(6.769412472590103*^-6 + (0.01914061224250276*(-0.000022481067466356958*GeV^4 - 4.2920322659628066*^-9*GeV^2*mTv + 1.0161453280362262*^-10*mTv^2))/GeV^4)	1.6597403516483653*^-6*(0.0006790821707675008 + (0.019798077820104423*(-0.0009899038105640231*GeV^4 - 4.292032265962806*^-7*GeV^2*mTv + 2.3091692676125335*^-10*mTv^2))/GeV^4)
20.	1.0911155382841703e-40	1.718362481239606*(4.849644678166056*^-8 + (0.008807644476670954*(-2.7331968769637876*^-6*GeV^4 - 3.827828596168276*^-11*GeV^2*mTv + 9.690632945179156*^-11*mTv^2))/GeV^4)	0.0017183624812396063*(6.534898548023033*^-6 + (0.02003687182717142*(-0.00002150493680712242*GeV^4 - 3.827828596168271*^-9*GeV^2*mTv + 9.815232087953352*^-11*mTv^2))/GeV^4)	1.718362481239606*^-6*(0.0006557745274893104 + (0.020763237527186902*(-0.0009351225410327775*GeV^4 - 3.8278285961682717*^-7*GeV^2*mTv + 2.2275146365372963*^-10*mTv^2))/GeV^4)
21.	1.3325467771192467e-42	1.774607510123137*(4.557387717150664*^-8 + (0.008786836602340116*(-2.637277245947908*^-6*GeV^4 - 3.3711737824936103*^-11*GeV^2*mTv + 9.357980041258358*^-11*mTv^2))/GeV^4)	0.0017746075101231374*(6.30645645048089*^-6 + (0.020922434461240737*(-0.00002055710591101559*GeV^4 - 3.3711737824936058*^-9*GeV^2*mTv + 9.478382306339644*^-11*mTv^2))/GeV^4)	1.7746075101231375*^-6*(0.0006330707821854509 + (0.021720898907689946*(-0.0008820599176498088*GeV^4 - 3.371173782493605*^-7*GeV^2*mTv + 2.1518608814468407*^-10*mTv^2))/GeV^4)
22.	1.6019821130568279e-44	1.8285377701519936*(4.277814663811984*^-8 + (0.008743157211077622*(-2.5438938160578446*^-6*GeV^4 - 2.922108546078144*^-11*GeV^2*mTv + 9.034024151634931*^-11*mTv^2))/GeV^4)	0.001828537770151994*(6.083982648884306*^-6 + (0.021797361200543226*(-0.00001963700444659483*GeV^4 - 2.9221085460781406*^-9*GeV^2*mTv + 9.150739494925515*^-11*mTv^2))/GeV^4)	1.8285377701519939*^-6*(0.0006109600209734861 + (0.022671089117671475*(-0.000830679987506428*GeV^4 - 2.922108546078141*^-7*GeV^2*mTv + 2.0822273823983933*^-10*mTv^2))/GeV^4)
23.	1.8979070034580328e-46	1.8802141858991763*(4.0108590250291804*^-8 + (0.008678781142236493*(-2.4529978797156193*^-6*GeV^4 - 2.4806696500979807*^-11*GeV^2*mTv + 8.71859952877008*^-11*mTv^2))/GeV^4)	0.0018802141858991763*(5.867374210120355*^-6 + (0.02266171331067265*(-0.000018744070120070963*GeV^4 - 2.4806696500979776*^-9*GeV^2*mTv + 8.832141305132327*^-11*mTv^2))/GeV^4)	1.8802141858991762*^-6*(0.0005894314421829434 + (0.02361383540367213*(-0.0007809473158070137*GeV^4 - 2.4806696500979766*^-7*GeV^2*mTv + 2.0186318941356894*^-10*mTv^2))/GeV^4)
24.	2.2179847776575358e-48	1.9296963040869088*(3.7563935176723095*^-8 + (0.008595759747582782*(-2.364541395293173*^-6*GeV^4 - 2.0468899728188037*^-11*GeV^2*mTv + 8.411542679343288*^-11*mTv^2))/GeV^4)	0.001929696304086909*(5.656528824836621*^-6 + (0.02351555225560429*(-0.000017877748598384533*GeV^4 - 2.0468899728187997*^-9*GeV^2*mTv + 8.522427452355128*^-11*mTv^2))/GeV^4)	1.929696304086909*^-6*(0.0005684743566388507 + (0.02454916510003577*(-0.0007328269808336184*GeV^4 - 2.0468899728188005*^-7*GeV^2*mTv + 1.9610904753539343*^-10*mTv^2))/GeV^4)
24.999999999999996	2.559096596741209e-50	1.9770423224285392*(3.5142378408785465*^-8 + (0.008496023697607217*(-2.2784769808758196*^-6*GeV^4 - 1.6207985800455656*^-11*GeV^2*mTv + 8.112692343131527*^-11*mTv^2))/GeV^4)	0.001977042322428539*(5.451344832326058*^-6 + (0.02435893968650992*(-0.00001703749343275115*GeV^4 - 1.6207985800455629*^-9*GeV^2*mTv + 8.221439688354506*^-11*mTv^2))/GeV^4)	1.9770423224285393*^-6*(0.0005480781879118256 + (0.02547710562626012*(-0.0006862845689415395*GeV^4 - 1.620798580045561*^-7*GeV^2*mTv + 1.9096174210652415*^-10*mTv^2))/GeV^4)
26.	2.9174124639942895e-52	2.022309117894438*(3.2841659097135804*^-8 + (0.008381386177861737*(-2.194757908063095*^-6*GeV^4 - 1.2024207969706824*^-11*GeV^2*mTv + 7.821889472017461*^-11*mTv^2))/GeV^4)	0.002022309117894438*(5.2517212445128645*^-6 + (0.025191937430765088*(-0.000016222765982673298*GeV^4 - 1.2024207969706761*^-9*GeV^2*mTv + 7.929021774079153*^-11*mTv^2))/GeV^4)	2.022309117894438*^-6*(0.0005282324725352572 + (0.026397684484377227*(-0.0006412861695857322*GeV^4 - 1.2024207969706764*^-7*GeV^2*mTv + 1.8642251980248537*^-10*mTv^2))/GeV^4)
27.	3.2884894757130165e-54	2.0655522744130472*(3.0659125535996924*^-8 + (0.008253546402108992*(-2.1133380958068615*^-6*GeV^4 - 7.91778279422389*^-12*GeV^2*mTv + 7.538977209126102*^-11*mTv^2))/GeV^4)	0.0020655522744130474*(5.057557769049691*^-6 + (0.026014607481146094*(-0.000015433035340416916*GeV^4 - 7.917782794223821*^-10*GeV^2*mTv + 7.64501945291482*^-11*mTv^2))/GeV^4)	2.0655522744130476*^-6*(0.0005089268601901252 + (0.02731092925636363*(-0.0005977983703779709*GeV^4 - 7.917782794223845*^-8*GeV^2*mTv + 1.824924383178658*^-10*mTv^2))/GeV^4)
28.	3.66739234632184e-56	2.10682611001801*(2.8591796887005597*^-8 + (0.008114093377144195*(-2.034172104286552*^-6*GeV^4 - 3.888890845149024*^-12*GeV^2*mTv + 7.263800868089567*^-11*mTv^2))/GeV^4)	0.0021068261100180103*(4.868754831537092*^-6 + (0.026827011985214505*(-0.000014667778255951407*GeV^4 - 3.8888908451489786*^-10*GeV^2*mTv + 7.369280424355278*^-11*mTv^2))/GeV^4)	2.10682611001801*^-6*(0.0004901511138580063 + (0.028216867601579796*(-0.00055578825217465*GeV^4 - 3.8888908451489745*^-8*GeV^2*mTv + 1.791723605092659*^-10*mTv^2))/GeV^4)
29.	4.0488304415611386e-58	2.1461837034521007*(2.6636419781012886*^-8 + (0.007964509861513739*(-1.9572151288214253*^-6*GeV^4 + 6.23225929798499*^-14*GeV^2*mTv + 6.996207912439357*^-11*mTv^2))/GeV^4)	0.002146183703452101*(4.685213596876059*^-6 + (0.027629213234886745*(-0.000013926479062351155*GeV^4 + 6.232259297990848*^-12*GeV^2*mTv + 7.101654318090973*^-11*mTv^2))/GeV^4)	2.146183703452101*^-6*(0.00047189510994280476 + (0.029115527254238775*(-0.0005152233841951192*GeV^4 + 6.232259297988915*^-10*GeV^2*mTv + 1.7646294883252704*^-10*mTv^2))/GeV^4)
29.999999999999996	4.427305119036708e-60	2.1836769202384976*(2.4789519972697198*^-8 + (0.007806176467065*(-1.882422993819707*^-6*GeV^4 + 3.935746827641983*^-12*GeV^2*mTv + 6.736047935125776*^-11*mTv^2))/GeV^4)	0.002183676920238498*(4.50683598976493*^-6 + (0.028421273656186265*(-0.000013208629601657359*GeV^4 + 3.9357468276420396*^-10*GeV^2*mTv + 6.841992668511011*^-11*mTv^2))/GeV^4)	2.1836769202384975*^-6*(0.0004541488383617567 + (0.030006936020903666*(-0.00047607181917045055*GeV^4 + 3.9357468276420345*^-8*GeV^2*mTv + 1.7436466007034526*^-10*mTv^2))/GeV^4)
31.	4.797261093131997e-62	2.2193564382297026*(2.3047449250720004*^-8 + (0.00764037585836579*(-1.8097521467644858*^-6*GeV^4 + 7.731305069679298*^-12*GeV^2*mTv + 6.483172638163992*^-11*mTv^2))/GeV^4)	0.002219356438229703*(4.333524714352079*^-6 + (0.02920325579917628*(-0.000012513729151198235*GeV^4 + 7.731305069679338*^-10*GeV^2*mTv + 6.59014888961424*^-11*mTv^2))/GeV^4)	2.219356438229703*^-6*(0.00043690240260624844 + (0.030891121778013793*(-0.00043830208852253116*GeV^4 + 7.731305069679333*^-8*GeV^2*mTv + 1.728777403463921*^-10*mTv^2))/GeV^4)
32.	5.1532357783587175e-64	2.253271772644254*(2.1406427826669048*^-8 + (0.007468297010574509*(-1.7391596522362474*^-6*GeV^4 + 1.1448953750557418*^-11*GeV^2*mTv + 6.237435812406297*^-11*mTv^2))/GeV^4)	0.002253271772644254*(4.165183273056075*^-6 + (0.029975222328070462*(-0.0000118412843503664*GeV^4 + 1.1448953750557464*^-9*GeV^2*mTv + 6.345978250325124*^-11*mTv^2))/GeV^4)	2.253271772644254*^-6*(0.0004201460197729959 + (0.03176811246943916*(-0.0004018831975733826*GeV^4 + 1.1448953750557443*^-7*GeV^2*mTv + 1.720022204220802*^-10*mTv^2))/GeV^4)
32.99999999999999	5.490001074274052e-66	2.2854713006011576*(1.986258244029248*^-8 + (0.007291039491367491*(-1.6706031859719127*^-6*GeV^4 + 1.5088681845526407*^-11*GeV^2*mTv + 5.998693317440072*^-11*mTv^2))/GeV^4)	0.0022854713006011575*(4.0017159845650715*^-6 + (0.030737236011519554*(-0.00001119080912785144*GeV^4 + 1.5088681845526453*^-9*GeV^2*mTv + 6.109337850210103*^-11*mTv^2))/GeV^4)	2.285471300601158*^-6*(0.00040387002056611757 + (0.032637936104063216*(-0.00036678462078459104*GeV^4 + 1.5088681845526467*^-7*GeV^2*mTv + 1.717379112721314*^-10*mTv^2))/GeV^4)
34.	5.8026927795233085e-68	2.3160022851617934*(1.841198042750354*^-8 + (0.007109617737077239*(-1.604041028960264*^-6*GeV^4 + 1.8650510202663572*^-11*GeV^2*mTv + 5.76680306161106*^-11*mTv^2))/GeV^4)	0.0023160022851617936*(3.843028001027502*^-6 + (0.03148935971307151*(-0.000010561824629326513*GeV^4 + 1.8650510202663624*^-9*GeV^2*mTv + 5.88008659559028*^-11*mTv^2))/GeV^4)	2.316002285161794*^-6*(0.0003880648492706542 + (0.03350062075339342*(-0.00033297629702675954*GeV^4 + 1.865051020266364*^-7*GeV^2*mTv + 1.7208439993512396*^-10*mTv^2))/GeV^4)
35.	6.086923700946319e-70	2.3449108988888607*(1.705066000217717*^-8 + (0.006924965297302614*(-1.539432061573625*^-6*GeV^4 + 2.213449087778233*^-11*GeV^2*mTv + 5.5416249821714106*^-11*mTv^2))/GeV^4)	0.0023449108988888604*(3.68902532444615*^-6 + (0.032231656381802976*(-9.953859145587143*^-6*GeV^4 + 2.2134490877782383*^-9*GeV^2*mTv + 5.658085176046155*^-11*mTv^2))/GeV^4)	2.3449108988888604*^-6*(0.0003727210636980604 + (0.03435619454919948*(-0.0003004286248788681*GeV^4 + 2.2134490877782386*^-7*GeV^2*mTv + 1.730410456352081*^-10*mTv^2))/GeV^4)
36.	6.338877494527594e-72	2.3722422469317377*(1.5774657003621884*^-8 + (0.00673793902595421*(-1.4767357577356712*^-6*GeV^4 + 2.5540706475190185*^-11*GeV^2*mTv + 5.323021025552089*^-11*mTv^2))/GeV^4)	0.0023722422469317377*(3.539614822287944*^-6 + (0.03296418904311993*(-9.366448041140677*^-6*GeV^4 + 2.554070647519022*^-9*GeV^2*mTv + 5.443196041310189*^-11*mTv^2))/GeV^4)	2.372242246931738*^-6*(0.00035782933510421433 + (0.03520468568117918*(-0.00026911245795744004*GeV^4 + 2.554070647519022*^-7*GeV^2*mTv + 1.746069761712053*^-10*mTv^2))/GeV^4)
37.	6.555381279867209e-74	2.398040389647472*(1.4580028359436113*^-8 + (0.006549323200028877*(-1.415912179125257*^-6*GeV^4 + 2.8869269494278764*^-11*GeV^2*mTv + 5.1108551277592083*^-11*mTv^2))/GeV^4)	0.002398040389647472*(3.3947042423218926*^-6 + (0.03368702078972527*(-8.799133683245048*^-6*GeV^4 + 2.886926949427881*^-9*GeV^2*mTv + 5.2352833785430926*^-11*mTv^2))/GeV^4)	2.398040389647472*^-6*(0.00034338044808047947 + (0.03604612239465123*(-0.00023899910027541375*GeV^4 + 2.886926949427884*^-7*GeV^2*mTv + 1.7678108456931643*^-10*mTv^2))/GeV^4)
37.99999999999999	6.733956056697998e-76	2.422348364766425*(1.3462872508822522*^-8 + (0.006359833550396022*(-1.3569219694161207*^-6*GeV^4 + 3.212032168192974*^-11*GeV^2*mTv + 4.904993194893756*^-11*mTv^2))/GeV^4)	0.002422348364766425*(3.254202226697634*^-6 + (0.03440021477275121*(-8.251465371394965*^-6*GeV^4 + 3.2120321681929785*^-9*GeV^2*mTv + 5.0342130899895436*^-11*mTv^2))/GeV^4)	2.422348364766425*^-6*(0.00032936530041834637 + (0.036880532988275205*(-0.00021006030163061516*GeV^4 + 3.2120321681929803*^-7*GeV^2*mTv + 1.7956202599568723*^-10*mTv^2))/GeV^4)
39.	6.872844876563499e-78	2.4452082091114264*(1.2419347024828766*^-8 + (0.006170121191554525*(-1.2997263485523511*^-6*GeV^4 + 3.5294033390718985*^-11*GeV^2*mTv + 4.705303083794337*^-11*mTv^2))/GeV^4)	0.0024452082091114265*(3.11801832527731*^-6 + (0.035103834193054365*(-7.722999267254224*^-6*GeV^4 + 3.5294033390719044*^-9*GeV^2*mTv + 4.839852771009336*^-11*mTv^2))/GeV^4)	2.4452082091114263*^-6*(0.00031577490294819517 + (0.03770794581179828*(-0.0001822682530237274*GeV^4 + 3.529403339071903*^-7*GeV^2*mTv + 1.829482149250962*^-10*mTv^2))/GeV^4)
